Timestamp,JoystickID,EventType
2025-03-26 14:49:44.824,1,Joystick #1 axis 0 -> 32767
2025-03-26 14:49:44.904,1,Joystick #1 axis 1 -> -1338
2025-03-26 14:49:44.944,1,Joystick #1 axis 1 -> -1132
2025-03-26 14:49:44.984,1,Joystick #1 axis 1 -> -80
2025-03-26 14:49:45.026,1,Joystick #1 axis 1 -> 880
2025-03-26 14:49:45.067,1,Joystick #1 axis 1 -> 1635
2025-03-26 14:49:45.107,1,Joystick #1 axis 1 -> 1772
2025-03-26 14:49:45.147,1,Joystick #1 axis 1 -> 2046
2025-03-26 14:49:45.188,1,Joystick #1 axis 0 -> 32750
2025-03-26 14:49:45.229,1,Joystick #1 axis 1 -> 1314
2025-03-26 14:49:45.269,1,Joystick #1 axis 0 -> 3129
2025-03-26 14:49:45.359,1,Joystick #1 axis 0 -> -72
2025-03-26 14:49:45.399,1,Joystick #1 axis 0 -> -22536
2025-03-26 14:49:45.439,1,Joystick #1 axis 5 -> 32767
2025-03-26 14:49:45.492,1,Joystick #1 axis 1 -> -12661
2025-03-26 14:49:45.531,1,Joystick #1 axis 1 -> -11837
2025-03-26 14:49:45.572,1,Joystick #1 axis 0 -> -31887
2025-03-26 14:49:45.613,1,Joystick #1 axis 0 -> -32175
2025-03-26 14:49:45.653,1,Joystick #1 axis 1 -> -8178
2025-03-26 14:49:45.693,1,Joystick #1 axis 0 -> -32447
2025-03-26 14:49:45.733,1,Joystick #1 axis 0 -> -32639
2025-03-26 14:49:45.773,1,Joystick #1 axis 1 -> -3260
2025-03-26 14:49:45.813,1,Joystick #1 axis 1 -> -1521
2025-03-26 14:49:45.855,1,Joystick #1 axis 1 -> -286
2025-03-26 14:49:45.896,1,Joystick #1 axis 1 -> 285
2025-03-26 14:49:45.937,1,Joystick #1 axis 1 -> 514
2025-03-26 14:49:46.007,1,Joystick #1 axis 1 -> 674
2025-03-26 14:49:46.048,1,Joystick #1 axis 1 -> 582
2025-03-26 14:49:46.088,1,Joystick #1 axis 1 -> -194
2025-03-26 14:49:46.130,1,Joystick #1 axis 0 -> -32703
2025-03-26 14:49:46.171,1,Joystick #1 axis 1 -> -1590
2025-03-26 14:49:46.211,1,Joystick #1 axis 1 -> 171
2025-03-26 14:49:46.259,1,Joystick #1 axis 1 -> 376
2025-03-26 14:49:46.299,1,Joystick #1 axis 1 -> -149
2025-03-26 14:49:46.356,1,Joystick #1 axis 1 -> -332
2025-03-26 14:49:46.397,1,Joystick #1 axis 1 -> -1109
2025-03-26 14:49:46.438,1,Joystick #1 axis 0 -> -29567
2025-03-26 14:49:46.801,1,Joystick #1 axis 0 -> 23
2025-03-26 14:49:46.840,1,Joystick #1 axis 0 -> 4568
2025-03-26 14:49:46.885,1,Joystick #1 axis 1 -> -2345
2025-03-26 14:49:46.930,1,Joystick #1 axis 1 -> -2550
2025-03-26 14:49:46.973,1,Joystick #1 axis 0 -> 5592
2025-03-26 14:49:47.012,1,Joystick #1 axis 0 -> 551
